id,path,r0,r1,c0,c1
1547,/home/dziurawy-beret/houzz_final/00051.jpg,383,579,644,840
1548,/home/dziurawy-beret/houzz_final/00051.jpg,427,623,363,559
1549,/home/dziurawy-beret/houzz_final/00051.jpg,424,620,174,370
1550,/home/dziurawy-beret/houzz_final/00051.jpg,62,258,255,451
1551,/home/dziurawy-beret/houzz_final/00051.jpg,560,756,456,652
1552,/home/dziurawy-beret/houzz_final/00051.jpg,501,697,189,385
1553,/home/dziurawy-beret/houzz_final/00051.jpg,303,499,505,701
1554,/home/dziurawy-beret/houzz_final/00051.jpg,103,299,145,341
1555,/home/dziurawy-beret/houzz_final/00051.jpg,355,551,204,400
1556,/home/dziurawy-beret/houzz_final/00051.jpg,476,672,275,471
1557,/home/dziurawy-beret/houzz_final/00051.jpg,247,443,723,919
1558,/home/dziurawy-beret/houzz_final/00051.jpg,347,543,216,412
1559,/home/dziurawy-beret/houzz_final/00051.jpg,197,393,794,990
1560,/home/dziurawy-beret/houzz_final/00052.jpg,130,326,657,853
1561,/home/dziurawy-beret/houzz_final/00052.jpg,105,301,350,546
1562,/home/dziurawy-beret/houzz_final/00052.jpg,25,221,537,733
1563,/home/dziurawy-beret/houzz_final/00052.jpg,246,442,20,216
1564,/home/dziurawy-beret/houzz_final/00052.jpg,310,506,681,877
1565,/home/dziurawy-beret/houzz_final/00052.jpg,178,374,685,881
1566,/home/dziurawy-beret/houzz_final/00052.jpg,381,577,102,298
1567,/home/dziurawy-beret/houzz_final/00052.jpg,326,522,412,608
1568,/home/dziurawy-beret/houzz_final/00052.jpg,564,760,679,875
1569,/home/dziurawy-beret/houzz_final/00052.jpg,452,648,575,771
1570,/home/dziurawy-beret/houzz_final/00052.jpg,35,231,482,678
1571,/home/dziurawy-beret/houzz_final/00052.jpg,21,217,580,776
1572,/home/dziurawy-beret/houzz_final/00052.jpg,77,273,50,246
1573,/home/dziurawy-beret/houzz_final/00052.jpg,457,653,232,428
1574,/home/dziurawy-beret/houzz_final/00052.jpg,386,582,619,815
1575,/home/dziurawy-beret/houzz_final/00052.jpg,449,645,776,972
1576,/home/dziurawy-beret/houzz_final/00052.jpg,247,443,564,760
1577,/home/dziurawy-beret/houzz_final/00052.jpg,210,406,757,953
1578,/home/dziurawy-beret/houzz_final/00052.jpg,553,749,676,872
1579,/home/dziurawy-beret/houzz_final/00052.jpg,485,681,601,797
1580,/home/dziurawy-beret/houzz_final/00052.jpg,415,611,155,351
1581,/home/dziurawy-beret/houzz_final/00052.jpg,352,548,536,732
1582,/home/dziurawy-beret/houzz_final/00052.jpg,484,680,391,587
1583,/home/dziurawy-beret/houzz_final/00052.jpg,54,250,542,738
1584,/home/dziurawy-beret/houzz_final/00052.jpg,272,468,653,849
1585,/home/dziurawy-beret/houzz_final/00052.jpg,459,655,511,707
1586,/home/dziurawy-beret/houzz_final/00052.jpg,463,659,722,918
1587,/home/dziurawy-beret/houzz_final/00052.jpg,36,232,260,456
1588,/home/dziurawy-beret/houzz_final/00052.jpg,297,493,234,430
1589,/home/dziurawy-beret/houzz_final/00052.jpg,134,330,1,197
1590,/home/dziurawy-beret/houzz_final/00053.jpg,517,713,715,911
1591,/home/dziurawy-beret/houzz_final/00053.jpg,466,662,717,913
1592,/home/dziurawy-beret/houzz_final/00053.jpg,50,246,135,331
1593,/home/dziurawy-beret/houzz_final/00053.jpg,392,588,384,580
1594,/home/dziurawy-beret/houzz_final/00053.jpg,89,285,500,696
1595,/home/dziurawy-beret/houzz_final/00053.jpg,175,371,462,658
1596,/home/dziurawy-beret/houzz_final/00053.jpg,14,210,636,832
1597,/home/dziurawy-beret/houzz_final/00053.jpg,378,574,514,710
1598,/home/dziurawy-beret/houzz_final/00053.jpg,176,372,735,931
1599,/home/dziurawy-beret/houzz_final/00053.jpg,237,433,657,853
1600,/home/dziurawy-beret/houzz_final/00053.jpg,153,349,518,714
1601,/home/dziurawy-beret/houzz_final/00053.jpg,564,760,91,287
1602,/home/dziurawy-beret/houzz_final/00053.jpg,523,719,331,527
1603,/home/dziurawy-beret/houzz_final/00053.jpg,239,435,702,898
1604,/home/dziurawy-beret/houzz_final/00053.jpg,9,205,441,637
1605,/home/dziurawy-beret/houzz_final/00053.jpg,318,514,500,696
1606,/home/dziurawy-beret/houzz_final/00053.jpg,192,388,804,1000
1607,/home/dziurawy-beret/houzz_final/00053.jpg,246,442,289,485
1608,/home/dziurawy-beret/houzz_final/00053.jpg,17,213,448,644
1609,/home/dziurawy-beret/houzz_final/00053.jpg,333,529,428,624
1610,/home/dziurawy-beret/houzz_final/00053.jpg,8,204,262,458
1611,/home/dziurawy-beret/houzz_final/00053.jpg,15,211,474,670
1612,/home/dziurawy-beret/houzz_final/00053.jpg,382,578,515,711
1613,/home/dziurawy-beret/houzz_final/00053.jpg,462,658,101,297
1614,/home/dziurawy-beret/houzz_final/00053.jpg,2,198,566,762
1615,/home/dziurawy-beret/houzz_final/00053.jpg,49,245,410,606
1616,/home/dziurawy-beret/houzz_final/00053.jpg,24,220,130,326
1617,/home/dziurawy-beret/houzz_final/00053.jpg,67,263,21,217
1618,/home/dziurawy-beret/houzz_final/00053.jpg,350,546,66,262
1619,/home/dziurawy-beret/houzz_final/00053.jpg,464,660,441,637
1620,/home/dziurawy-beret/houzz_final/00054.jpg,260,456,469,665
1621,/home/dziurawy-beret/houzz_final/00054.jpg,212,408,432,628
1622,/home/dziurawy-beret/houzz_final/00054.jpg,528,724,459,655
1623,/home/dziurawy-beret/houzz_final/00054.jpg,324,520,391,587
1624,/home/dziurawy-beret/houzz_final/00054.jpg,77,273,149,345
1625,/home/dziurawy-beret/houzz_final/00054.jpg,280,476,163,359
1626,/home/dziurawy-beret/houzz_final/00054.jpg,114,310,717,913
1627,/home/dziurawy-beret/houzz_final/00054.jpg,0,196,272,468
1628,/home/dziurawy-beret/houzz_final/00054.jpg,435,631,677,873
1629,/home/dziurawy-beret/houzz_final/00054.jpg,251,447,387,583
1630,/home/dziurawy-beret/houzz_final/00054.jpg,445,641,697,893
1631,/home/dziurawy-beret/houzz_final/00054.jpg,228,424,384,580
1632,/home/dziurawy-beret/houzz_final/00054.jpg,176,372,757,953
1633,/home/dziurawy-beret/houzz_final/00054.jpg,392,588,751,947
1634,/home/dziurawy-beret/houzz_final/00054.jpg,81,277,584,780
1635,/home/dziurawy-beret/houzz_final/00054.jpg,142,338,367,563
1636,/home/dziurawy-beret/houzz_final/00054.jpg,510,706,111,307
1637,/home/dziurawy-beret/houzz_final/00054.jpg,44,240,807,1003
1638,/home/dziurawy-beret/houzz_final/00054.jpg,403,599,324,520
1639,/home/dziurawy-beret/houzz_final/00054.jpg,51,247,63,259
1640,/home/dziurawy-beret/houzz_final/00054.jpg,324,520,806,1002
1641,/home/dziurawy-beret/houzz_final/00054.jpg,243,439,811,1007
1642,/home/dziurawy-beret/houzz_final/00054.jpg,542,738,610,806
1643,/home/dziurawy-beret/houzz_final/00054.jpg,166,362,47,243
1644,/home/dziurawy-beret/houzz_final/00054.jpg,390,586,381,577
1645,/home/dziurawy-beret/houzz_final/00054.jpg,134,330,666,862
1646,/home/dziurawy-beret/houzz_final/00054.jpg,397,593,319,515
1647,/home/dziurawy-beret/houzz_final/00054.jpg,368,564,287,483
1648,/home/dziurawy-beret/houzz_final/00054.jpg,141,337,741,937
1649,/home/dziurawy-beret/houzz_final/00054.jpg,424,620,252,448
1650,/home/dziurawy-beret/houzz_final/00055.jpg,52,248,163,359
1651,/home/dziurawy-beret/houzz_final/00055.jpg,484,680,241,437
1652,/home/dziurawy-beret/houzz_final/00055.jpg,55,251,6,202
1653,/home/dziurawy-beret/houzz_final/00055.jpg,428,624,590,786
1654,/home/dziurawy-beret/houzz_final/00055.jpg,472,668,780,976
1655,/home/dziurawy-beret/houzz_final/00055.jpg,349,545,541,737
1656,/home/dziurawy-beret/houzz_final/00055.jpg,482,678,640,836
1657,/home/dziurawy-beret/houzz_final/00055.jpg,556,752,158,354
1658,/home/dziurawy-beret/houzz_final/00055.jpg,49,245,27,223
1659,/home/dziurawy-beret/houzz_final/00055.jpg,181,377,113,309
1660,/home/dziurawy-beret/houzz_final/00055.jpg,9,205,350,546
1661,/home/dziurawy-beret/houzz_final/00055.jpg,346,542,341,537
1662,/home/dziurawy-beret/houzz_final/00055.jpg,449,645,809,1005
1663,/home/dziurawy-beret/houzz_final/00055.jpg,465,661,590,786
1664,/home/dziurawy-beret/houzz_final/00055.jpg,169,365,577,773
1665,/home/dziurawy-beret/houzz_final/00055.jpg,177,373,646,842
1666,/home/dziurawy-beret/houzz_final/00055.jpg,565,761,447,643
1667,/home/dziurawy-beret/houzz_final/00055.jpg,289,485,171,367
1668,/home/dziurawy-beret/houzz_final/00055.jpg,537,733,319,515
1669,/home/dziurawy-beret/houzz_final/00055.jpg,543,739,248,444
1670,/home/dziurawy-beret/houzz_final/00055.jpg,105,301,788,984
1671,/home/dziurawy-beret/houzz_final/00055.jpg,253,449,230,426
1672,/home/dziurawy-beret/houzz_final/00055.jpg,348,544,352,548
1673,/home/dziurawy-beret/houzz_final/00055.jpg,181,377,693,889
1674,/home/dziurawy-beret/houzz_final/00055.jpg,118,314,101,297
1675,/home/dziurawy-beret/houzz_final/00055.jpg,203,399,548,744
1676,/home/dziurawy-beret/houzz_final/00055.jpg,520,716,3,199
1677,/home/dziurawy-beret/houzz_final/00055.jpg,29,225,83,279
1678,/home/dziurawy-beret/houzz_final/00055.jpg,398,594,99,295
1679,/home/dziurawy-beret/houzz_final/00055.jpg,24,220,7,203
1680,/home/dziurawy-beret/houzz_final/00056.jpg,20,216,625,821
1681,/home/dziurawy-beret/houzz_final/00056.jpg,279,475,228,424
1682,/home/dziurawy-beret/houzz_final/00056.jpg,354,550,59,255
1683,/home/dziurawy-beret/houzz_final/00056.jpg,565,761,768,964
1684,/home/dziurawy-beret/houzz_final/00056.jpg,486,682,341,537
1685,/home/dziurawy-beret/houzz_final/00056.jpg,297,493,423,619
1686,/home/dziurawy-beret/houzz_final/00056.jpg,433,629,33,229
1687,/home/dziurawy-beret/houzz_final/00056.jpg,572,768,248,444
1688,/home/dziurawy-beret/houzz_final/00056.jpg,183,379,623,819
1689,/home/dziurawy-beret/houzz_final/00056.jpg,432,628,12,208
1690,/home/dziurawy-beret/houzz_final/00056.jpg,192,388,240,436
1691,/home/dziurawy-beret/houzz_final/00056.jpg,491,687,107,303
1692,/home/dziurawy-beret/houzz_final/00056.jpg,279,475,256,452
1693,/home/dziurawy-beret/houzz_final/00056.jpg,312,508,122,318
1694,/home/dziurawy-beret/houzz_final/00056.jpg,213,409,662,858
1695,/home/dziurawy-beret/houzz_final/00056.jpg,557,753,377,573
1696,/home/dziurawy-beret/houzz_final/00056.jpg,458,654,209,405
1697,/home/dziurawy-beret/houzz_final/00056.jpg,355,551,502,698
1698,/home/dziurawy-beret/houzz_final/00056.jpg,412,608,307,503
1699,/home/dziurawy-beret/houzz_final/00056.jpg,370,566,388,584
1700,/home/dziurawy-beret/houzz_final/00056.jpg,184,380,197,393
1701,/home/dziurawy-beret/houzz_final/00056.jpg,507,703,469,665
1702,/home/dziurawy-beret/houzz_final/00056.jpg,150,346,97,293
1703,/home/dziurawy-beret/houzz_final/00056.jpg,273,469,410,606
1704,/home/dziurawy-beret/houzz_final/00056.jpg,51,247,326,522
1705,/home/dziurawy-beret/houzz_final/00056.jpg,375,571,754,950
1706,/home/dziurawy-beret/houzz_final/00056.jpg,480,676,123,319
1707,/home/dziurawy-beret/houzz_final/00056.jpg,160,356,313,509
1708,/home/dziurawy-beret/houzz_final/00056.jpg,190,386,314,510
1709,/home/dziurawy-beret/houzz_final/00056.jpg,120,316,128,324
1710,/home/dziurawy-beret/houzz_final/00057.jpg,73,269,758,954
1711,/home/dziurawy-beret/houzz_final/00057.jpg,74,270,426,622
1712,/home/dziurawy-beret/houzz_final/00057.jpg,571,767,56,252
1713,/home/dziurawy-beret/houzz_final/00057.jpg,110,306,789,985
1714,/home/dziurawy-beret/houzz_final/00057.jpg,465,661,371,567
1715,/home/dziurawy-beret/houzz_final/00057.jpg,158,354,116,312
1716,/home/dziurawy-beret/houzz_final/00057.jpg,322,518,4,200
1717,/home/dziurawy-beret/houzz_final/00057.jpg,145,341,471,667
1718,/home/dziurawy-beret/houzz_final/00057.jpg,240,436,437,633
1719,/home/dziurawy-beret/houzz_final/00057.jpg,165,361,495,691
1720,/home/dziurawy-beret/houzz_final/00057.jpg,328,524,286,482
1721,/home/dziurawy-beret/houzz_final/00057.jpg,342,538,573,769
1722,/home/dziurawy-beret/houzz_final/00057.jpg,202,398,758,954
1723,/home/dziurawy-beret/houzz_final/00057.jpg,514,710,803,999
1724,/home/dziurawy-beret/houzz_final/00057.jpg,282,478,760,956
1725,/home/dziurawy-beret/houzz_final/00057.jpg,65,261,307,503
1726,/home/dziurawy-beret/houzz_final/00057.jpg,20,216,78,274
1727,/home/dziurawy-beret/houzz_final/00057.jpg,2,198,738,934
1728,/home/dziurawy-beret/houzz_final/00057.jpg,147,343,743,939
1729,/home/dziurawy-beret/houzz_final/00057.jpg,503,699,828,1024
1730,/home/dziurawy-beret/houzz_final/00057.jpg,134,330,312,508
1731,/home/dziurawy-beret/houzz_final/00057.jpg,60,256,343,539
1732,/home/dziurawy-beret/houzz_final/00057.jpg,69,265,290,486
1733,/home/dziurawy-beret/houzz_final/00057.jpg,529,725,318,514
1734,/home/dziurawy-beret/houzz_final/00057.jpg,134,330,775,971
1735,/home/dziurawy-beret/houzz_final/00057.jpg,41,237,599,795
1736,/home/dziurawy-beret/houzz_final/00057.jpg,456,652,71,267
1737,/home/dziurawy-beret/houzz_final/00057.jpg,552,748,629,825
1738,/home/dziurawy-beret/houzz_final/00057.jpg,40,236,224,420
1739,/home/dziurawy-beret/houzz_final/00057.jpg,115,311,674,870
1740,/home/dziurawy-beret/houzz_final/00058.jpg,294,490,407,603
1741,/home/dziurawy-beret/houzz_final/00058.jpg,432,628,353,549
1742,/home/dziurawy-beret/houzz_final/00058.jpg,66,262,684,880
1743,/home/dziurawy-beret/houzz_final/00058.jpg,406,602,537,733
1744,/home/dziurawy-beret/houzz_final/00058.jpg,61,257,579,775
1745,/home/dziurawy-beret/houzz_final/00058.jpg,88,284,74,270
1746,/home/dziurawy-beret/houzz_final/00058.jpg,399,595,596,792
1747,/home/dziurawy-beret/houzz_final/00058.jpg,231,427,756,952
1748,/home/dziurawy-beret/houzz_final/00058.jpg,515,711,813,1009
1749,/home/dziurawy-beret/houzz_final/00058.jpg,386,582,799,995
1750,/home/dziurawy-beret/houzz_final/00058.jpg,372,568,265,461
1751,/home/dziurawy-beret/houzz_final/00058.jpg,542,738,215,411
1752,/home/dziurawy-beret/houzz_final/00058.jpg,13,209,377,573
1753,/home/dziurawy-beret/houzz_final/00058.jpg,314,510,135,331
1754,/home/dziurawy-beret/houzz_final/00058.jpg,468,664,520,716
1755,/home/dziurawy-beret/houzz_final/00058.jpg,317,513,186,382
1756,/home/dziurawy-beret/houzz_final/00058.jpg,112,308,401,597
1757,/home/dziurawy-beret/houzz_final/00058.jpg,30,226,598,794
1758,/home/dziurawy-beret/houzz_final/00058.jpg,330,526,632,828
1759,/home/dziurawy-beret/houzz_final/00058.jpg,532,728,187,383
1760,/home/dziurawy-beret/houzz_final/00058.jpg,98,294,601,797
1761,/home/dziurawy-beret/houzz_final/00058.jpg,365,561,777,973
1762,/home/dziurawy-beret/houzz_final/00058.jpg,216,412,440,636
1763,/home/dziurawy-beret/houzz_final/00058.jpg,272,468,30,226
1764,/home/dziurawy-beret/houzz_final/00058.jpg,462,658,163,359
1765,/home/dziurawy-beret/houzz_final/00058.jpg,433,629,382,578
1766,/home/dziurawy-beret/houzz_final/00058.jpg,311,507,707,903
1767,/home/dziurawy-beret/houzz_final/00058.jpg,380,576,804,1000
1768,/home/dziurawy-beret/houzz_final/00058.jpg,495,691,122,318
1769,/home/dziurawy-beret/houzz_final/00058.jpg,311,507,496,692
1770,/home/dziurawy-beret/houzz_final/00059.jpg,102,298,72,268
1771,/home/dziurawy-beret/houzz_final/00059.jpg,110,306,382,578
1772,/home/dziurawy-beret/houzz_final/00059.jpg,560,756,785,981
1773,/home/dziurawy-beret/houzz_final/00059.jpg,310,506,400,596
1774,/home/dziurawy-beret/houzz_final/00059.jpg,572,768,469,665
1775,/home/dziurawy-beret/houzz_final/00059.jpg,165,361,6,202
1776,/home/dziurawy-beret/houzz_final/00059.jpg,32,228,718,914
1777,/home/dziurawy-beret/houzz_final/00059.jpg,27,223,70,266
1778,/home/dziurawy-beret/houzz_final/00059.jpg,455,651,824,1020
1779,/home/dziurawy-beret/houzz_final/00059.jpg,567,763,616,812
1780,/home/dziurawy-beret/houzz_final/00059.jpg,568,764,618,814
1781,/home/dziurawy-beret/houzz_final/00059.jpg,5,201,723,919
1782,/home/dziurawy-beret/houzz_final/00059.jpg,520,716,707,903
1783,/home/dziurawy-beret/houzz_final/00059.jpg,523,719,720,916
1784,/home/dziurawy-beret/houzz_final/00059.jpg,70,266,520,716
1785,/home/dziurawy-beret/houzz_final/00059.jpg,251,447,140,336
1786,/home/dziurawy-beret/houzz_final/00059.jpg,443,639,253,449
1787,/home/dziurawy-beret/houzz_final/00059.jpg,516,712,50,246
1788,/home/dziurawy-beret/houzz_final/00059.jpg,249,445,119,315
1789,/home/dziurawy-beret/houzz_final/00059.jpg,270,466,396,592
1790,/home/dziurawy-beret/houzz_final/00059.jpg,53,249,53,249
1791,/home/dziurawy-beret/houzz_final/00059.jpg,183,379,217,413
1792,/home/dziurawy-beret/houzz_final/00059.jpg,454,650,140,336
1793,/home/dziurawy-beret/houzz_final/00059.jpg,82,278,473,669
1794,/home/dziurawy-beret/houzz_final/00059.jpg,352,548,344,540
1795,/home/dziurawy-beret/houzz_final/00059.jpg,463,659,360,556
1796,/home/dziurawy-beret/houzz_final/00059.jpg,349,545,361,557
1797,/home/dziurawy-beret/houzz_final/00059.jpg,220,416,514,710
1798,/home/dziurawy-beret/houzz_final/00059.jpg,212,408,468,664
1799,/home/dziurawy-beret/houzz_final/00059.jpg,183,379,565,761
1800,/home/dziurawy-beret/houzz_final/00060.jpg,228,424,395,591
1801,/home/dziurawy-beret/houzz_final/00060.jpg,340,536,640,836
1802,/home/dziurawy-beret/houzz_final/00060.jpg,238,434,200,396
1803,/home/dziurawy-beret/houzz_final/00060.jpg,431,627,156,352
1804,/home/dziurawy-beret/houzz_final/00060.jpg,81,277,504,700
1805,/home/dziurawy-beret/houzz_final/00060.jpg,166,362,134,330
1806,/home/dziurawy-beret/houzz_final/00060.jpg,17,213,328,524
1807,/home/dziurawy-beret/houzz_final/00060.jpg,138,334,536,732
1808,/home/dziurawy-beret/houzz_final/00060.jpg,204,400,54,250
1809,/home/dziurawy-beret/houzz_final/00060.jpg,214,410,363,559
1810,/home/dziurawy-beret/houzz_final/00060.jpg,126,322,544,740
1811,/home/dziurawy-beret/houzz_final/00060.jpg,99,295,613,809
1812,/home/dziurawy-beret/houzz_final/00060.jpg,80,276,53,249
1813,/home/dziurawy-beret/houzz_final/00060.jpg,41,237,119,315
1814,/home/dziurawy-beret/houzz_final/00060.jpg,338,534,416,612
1815,/home/dziurawy-beret/houzz_final/00060.jpg,28,224,300,496
1816,/home/dziurawy-beret/houzz_final/00060.jpg,287,483,814,1010
1817,/home/dziurawy-beret/houzz_final/00060.jpg,363,559,625,821
1818,/home/dziurawy-beret/houzz_final/00060.jpg,477,673,480,676
1819,/home/dziurawy-beret/houzz_final/00060.jpg,35,231,666,862
1820,/home/dziurawy-beret/houzz_final/00060.jpg,4,200,208,404
1821,/home/dziurawy-beret/houzz_final/00060.jpg,371,567,285,481
1822,/home/dziurawy-beret/houzz_final/00060.jpg,342,538,659,855
1823,/home/dziurawy-beret/houzz_final/00060.jpg,218,414,307,503
1824,/home/dziurawy-beret/houzz_final/00060.jpg,239,435,305,501
1825,/home/dziurawy-beret/houzz_final/00060.jpg,101,297,81,277
1826,/home/dziurawy-beret/houzz_final/00060.jpg,120,316,532,728
1827,/home/dziurawy-beret/houzz_final/00060.jpg,526,722,189,385
1828,/home/dziurawy-beret/houzz_final/00060.jpg,408,604,144,340
1829,/home/dziurawy-beret/houzz_final/00060.jpg,487,683,588,784
1830,/home/dziurawy-beret/houzz_final/00061.jpg,511,707,283,479
1831,/home/dziurawy-beret/houzz_final/00061.jpg,241,437,581,777
1832,/home/dziurawy-beret/houzz_final/00061.jpg,522,718,517,713
1833,/home/dziurawy-beret/houzz_final/00061.jpg,236,432,825,1021
1834,/home/dziurawy-beret/houzz_final/00061.jpg,88,284,80,276
1835,/home/dziurawy-beret/houzz_final/00061.jpg,566,762,427,623
1836,/home/dziurawy-beret/houzz_final/00061.jpg,218,414,135,331
1837,/home/dziurawy-beret/houzz_final/00061.jpg,546,742,694,890
1838,/home/dziurawy-beret/houzz_final/00061.jpg,386,582,582,778
1839,/home/dziurawy-beret/houzz_final/00061.jpg,304,500,104,300
1840,/home/dziurawy-beret/houzz_final/00061.jpg,438,634,345,541
1841,/home/dziurawy-beret/houzz_final/00061.jpg,522,718,65,261
1842,/home/dziurawy-beret/houzz_final/00061.jpg,424,620,179,375
1843,/home/dziurawy-beret/houzz_final/00061.jpg,130,326,32,228
1844,/home/dziurawy-beret/houzz_final/00061.jpg,506,702,557,753
1845,/home/dziurawy-beret/houzz_final/00061.jpg,547,743,328,524
1846,/home/dziurawy-beret/houzz_final/00061.jpg,237,433,280,476
1847,/home/dziurawy-beret/houzz_final/00061.jpg,514,710,477,673
1848,/home/dziurawy-beret/houzz_final/00061.jpg,407,603,267,463
1849,/home/dziurawy-beret/houzz_final/00061.jpg,528,724,126,322
1850,/home/dziurawy-beret/houzz_final/00061.jpg,394,590,381,577
1851,/home/dziurawy-beret/houzz_final/00061.jpg,48,244,702,898
1852,/home/dziurawy-beret/houzz_final/00061.jpg,268,464,349,545
1853,/home/dziurawy-beret/houzz_final/00061.jpg,312,508,684,880
1854,/home/dziurawy-beret/houzz_final/00061.jpg,356,552,521,717
1855,/home/dziurawy-beret/houzz_final/00061.jpg,479,675,779,975
1856,/home/dziurawy-beret/houzz_final/00061.jpg,265,461,746,942
1857,/home/dziurawy-beret/houzz_final/00061.jpg,511,707,255,451
1858,/home/dziurawy-beret/houzz_final/00061.jpg,67,263,169,365
1859,/home/dziurawy-beret/houzz_final/00061.jpg,25,221,688,884
1860,/home/dziurawy-beret/houzz_final/00062.jpg,481,677,439,635
1861,/home/dziurawy-beret/houzz_final/00062.jpg,12,208,405,601
1862,/home/dziurawy-beret/houzz_final/00062.jpg,549,745,530,726
1863,/home/dziurawy-beret/houzz_final/00062.jpg,356,552,388,584
1864,/home/dziurawy-beret/houzz_final/00062.jpg,235,431,138,334
1865,/home/dziurawy-beret/houzz_final/00062.jpg,289,485,419,615
1866,/home/dziurawy-beret/houzz_final/00062.jpg,458,654,88,284
1867,/home/dziurawy-beret/houzz_final/00062.jpg,367,563,89,285
1868,/home/dziurawy-beret/houzz_final/00062.jpg,530,726,822,1018
1869,/home/dziurawy-beret/houzz_final/00062.jpg,247,443,509,705
1870,/home/dziurawy-beret/houzz_final/00062.jpg,299,495,266,462
1871,/home/dziurawy-beret/houzz_final/00062.jpg,145,341,816,1012
1872,/home/dziurawy-beret/houzz_final/00062.jpg,75,271,156,352
1873,/home/dziurawy-beret/houzz_final/00062.jpg,433,629,813,1009
1874,/home/dziurawy-beret/houzz_final/00062.jpg,558,754,718,914
1875,/home/dziurawy-beret/houzz_final/00062.jpg,170,366,305,501
1876,/home/dziurawy-beret/houzz_final/00062.jpg,552,748,473,669
1877,/home/dziurawy-beret/houzz_final/00062.jpg,26,222,782,978
1878,/home/dziurawy-beret/houzz_final/00062.jpg,267,463,612,808
1879,/home/dziurawy-beret/houzz_final/00062.jpg,375,571,735,931
1880,/home/dziurawy-beret/houzz_final/00062.jpg,225,421,238,434
1881,/home/dziurawy-beret/houzz_final/00062.jpg,408,604,607,803
1882,/home/dziurawy-beret/houzz_final/00062.jpg,5,201,496,692
1883,/home/dziurawy-beret/houzz_final/00062.jpg,327,523,144,340
1884,/home/dziurawy-beret/houzz_final/00062.jpg,109,305,33,229
1885,/home/dziurawy-beret/houzz_final/00062.jpg,460,656,50,246
1886,/home/dziurawy-beret/houzz_final/00062.jpg,238,434,786,982
1887,/home/dziurawy-beret/houzz_final/00062.jpg,362,558,167,363
1888,/home/dziurawy-beret/houzz_final/00062.jpg,263,459,251,447
1889,/home/dziurawy-beret/houzz_final/00062.jpg,18,214,43,239
1890,/home/dziurawy-beret/houzz_final/00063.jpg,133,329,781,977
1891,/home/dziurawy-beret/houzz_final/00063.jpg,425,621,105,301
1892,/home/dziurawy-beret/houzz_final/00063.jpg,227,423,728,924
1893,/home/dziurawy-beret/houzz_final/00063.jpg,425,621,47,243
1894,/home/dziurawy-beret/houzz_final/00063.jpg,469,665,468,664
1895,/home/dziurawy-beret/houzz_final/00063.jpg,297,493,391,587
1896,/home/dziurawy-beret/houzz_final/00063.jpg,274,470,284,480
1897,/home/dziurawy-beret/houzz_final/00063.jpg,411,607,340,536
1898,/home/dziurawy-beret/houzz_final/00063.jpg,557,753,439,635
1899,/home/dziurawy-beret/houzz_final/00063.jpg,173,369,285,481
1900,/home/dziurawy-beret/houzz_final/00063.jpg,555,751,278,474
1901,/home/dziurawy-beret/houzz_final/00063.jpg,167,363,256,452
1902,/home/dziurawy-beret/houzz_final/00063.jpg,434,630,523,719
1903,/home/dziurawy-beret/houzz_final/00063.jpg,479,675,469,665
1904,/home/dziurawy-beret/houzz_final/00063.jpg,360,556,418,614
1905,/home/dziurawy-beret/houzz_final/00063.jpg,551,747,263,459
1906,/home/dziurawy-beret/houzz_final/00063.jpg,256,452,727,923
1907,/home/dziurawy-beret/houzz_final/00063.jpg,337,533,436,632
1908,/home/dziurawy-beret/houzz_final/00063.jpg,242,438,498,694
1909,/home/dziurawy-beret/houzz_final/00063.jpg,567,763,184,380
1910,/home/dziurawy-beret/houzz_final/00063.jpg,439,635,788,984
1911,/home/dziurawy-beret/houzz_final/00063.jpg,315,511,182,378
1912,/home/dziurawy-beret/houzz_final/00063.jpg,230,426,716,912
1913,/home/dziurawy-beret/houzz_final/00063.jpg,250,446,153,349
1914,/home/dziurawy-beret/houzz_final/00063.jpg,77,273,161,357
1915,/home/dziurawy-beret/houzz_final/00063.jpg,47,243,454,650
1916,/home/dziurawy-beret/houzz_final/00063.jpg,385,581,174,370
1917,/home/dziurawy-beret/houzz_final/00063.jpg,408,604,193,389
1918,/home/dziurawy-beret/houzz_final/00063.jpg,433,629,84,280
1919,/home/dziurawy-beret/houzz_final/00063.jpg,115,311,401,597
1920,/home/dziurawy-beret/houzz_final/00064.jpg,377,573,5,201
1921,/home/dziurawy-beret/houzz_final/00064.jpg,407,603,596,792
1922,/home/dziurawy-beret/houzz_final/00064.jpg,306,502,273,469
1923,/home/dziurawy-beret/houzz_final/00064.jpg,566,762,567,763
1924,/home/dziurawy-beret/houzz_final/00064.jpg,201,397,302,498
1925,/home/dziurawy-beret/houzz_final/00064.jpg,187,383,549,745
1926,/home/dziurawy-beret/houzz_final/00064.jpg,569,765,718,914
1927,/home/dziurawy-beret/houzz_final/00064.jpg,71,267,14,210
1928,/home/dziurawy-beret/houzz_final/00064.jpg,84,280,534,730
1929,/home/dziurawy-beret/houzz_final/00064.jpg,424,620,129,325
1930,/home/dziurawy-beret/houzz_final/00064.jpg,109,305,564,760
1931,/home/dziurawy-beret/houzz_final/00064.jpg,84,280,73,269
1932,/home/dziurawy-beret/houzz_final/00064.jpg,213,409,549,745
1933,/home/dziurawy-beret/houzz_final/00064.jpg,459,655,393,589
1934,/home/dziurawy-beret/houzz_final/00064.jpg,199,395,764,960
